ST,pan,tool,threshold,r_threshold,n,n_within,n_clusters
ST307,panacota,fixcore,79,346,965,965,14
ST307,panacota,fixcore,80,351,965,965,14
ST307,panacota,fixcore,81,355,965,965,14
ST307,panacota,fixcore,82,359,965,965,13
ST307,panacota,fixcore,83,364,965,965,13
ST307,panacota,fixcore,84,368,965,965,13
ST307,panacota,fixcore,85,373,965,965,13
ST307,panacota,fixcore,86,377,965,965,13
ST307,panacota,fixcore,87,381,965,965,13
ST307,panacota,fixcore,88,386,965,965,13
ST307,panacota,fixcore,89,390,965,965,12
ST307,panacota,fixcore,90,394,965,965,12
ST307,panacota,fixcore,91,399,965,965,12
ST307,panacota,fixcore,92,403,965,965,12
ST307,panacota,fixcore,93,408,965,965,11
ST307,panacota,fixcore,94,412,965,965,11
ST307,panacota,fixcore,95,416,965,965,11
ST307,panacota,fixcore,96,421,965,965,10
ST307,panacota,fixcore,97,425,965,965,10
ST307,panacota,fixcore,98,430,965,965,10
ST307,panacota,fixcore,99,434,965,965,9
ST307,panacota,fixcore,100,438,965,965,9
ST307,panacota,hmmcleaner,1,4,965,712,356
ST307,panacota,hmmcleaner,2,9,965,739,369
ST307,panacota,hmmcleaner,3,13,965,765,382
ST307,panacota,hmmcleaner,4,18,965,789,391
ST307,panacota,hmmcleaner,5,22,965,801,395
ST307,panacota,hmmcleaner,6,26,965,808,396
ST307,panacota,hmmcleaner,7,31,965,832,402
ST307,panacota,hmmcleaner,8,35,965,846,405
ST307,panacota,hmmcleaner,9,39,965,858,405
ST307,panacota,hmmcleaner,10,44,965,865,401
ST307,panacota,hmmcleaner,11,48,965,877,400
ST307,panacota,hmmcleaner,12,53,965,891,396
ST307,panacota,hmmcleaner,13,57,965,901,393
ST307,panacota,hmmcleaner,14,61,965,912,376
ST307,panacota,hmmcleaner,15,66,965,919,359
ST307,panacota,hmmcleaner,16,70,965,924,343
ST307,panacota,hmmcleaner,17,74,965,928,319
ST307,panacota,hmmcleaner,18,79,965,933,280
ST307,panacota,hmmcleaner,19,83,965,935,249
ST307,panacota,hmmcleaner,20,88,965,941,218
ST307,panacota,hmmcleaner,21,92,965,947,196
ST307,panacota,hmmcleaner,22,96,965,950,175
ST307,panacota,hmmcleaner,23,101,965,952,153
ST307,panacota,hmmcleaner,24,105,965,952,135
ST307,panacota,hmmcleaner,25,109,965,953,119
ST307,panacota,hmmcleaner,26,114,965,954,104
ST307,panacota,hmmcleaner,27,118,965,954,94
ST307,panacota,hmmcleaner,28,123,965,955,83
ST307,panacota,hmmcleaner,29,127,965,955,74
ST307,panacota,hmmcleaner,30,131,965,956,68
ST307,panacota,hmmcleaner,31,136,965,957,62
ST307,panacota,hmmcleaner,32,140,965,958,56
ST307,panacota,hmmcleaner,33,145,965,958,51
ST307,panacota,hmmcleaner,34,149,965,959,49
ST307,panacota,hmmcleaner,35,153,965,959,46
ST307,panacota,hmmcleaner,36,158,965,960,44
ST307,panacota,hmmcleaner,37,162,965,960,40
ST307,panacota,hmmcleaner,38,166,965,960,37
ST307,panacota,hmmcleaner,39,171,965,960,34
ST307,panacota,hmmcleaner,40,175,965,960,33
ST307,panacota,hmmcleaner,41,180,965,962,34
ST307,panacota,hmmcleaner,42,184,965,962,34
ST307,panacota,hmmcleaner,43,188,965,962,32
ST307,panacota,hmmcleaner,44,193,965,962,30
ST307,panacota,hmmcleaner,45,197,965,962,30
ST307,panacota,hmmcleaner,46,201,965,962,30
ST307,panacota,hmmcleaner,47,206,965,962,29
ST307,panacota,hmmcleaner,48,210,965,962,28
ST307,panacota,hmmcleaner,49,215,965,962,26
ST307,panacota,hmmcleaner,50,219,965,962,26
ST307,panacota,hmmcleaner,51,223,965,962,26
ST307,panacota,hmmcleaner,52,228,965,962,26
ST307,panacota,hmmcleaner,53,232,965,962,24
ST307,panacota,hmmcleaner,54,237,965,962,24
ST307,panacota,hmmcleaner,55,241,965,962,24
ST307,panacota,hmmcleaner,56,245,965,962,23
ST307,panacota,hmmcleaner,57,250,965,962,22
ST307,panacota,hmmcleaner,58,254,965,962,21
ST307,panacota,hmmcleaner,59,258,965,962,21
ST307,panacota,hmmcleaner,60,263,965,962,21
ST307,panacota,hmmcleaner,61,267,965,962,21
ST307,panacota,hmmcleaner,62,272,965,962,21
ST307,panacota,hmmcleaner,63,276,965,962,21
ST307,panacota,hmmcleaner,64,280,965,962,19
ST307,panacota,hmmcleaner,65,285,965,962,18
ST307,panacota,hmmcleaner,66,289,965,964,18
ST307,panacota,hmmcleaner,67,293,965,964,18
ST307,panacota,hmmcleaner,68,298,965,964,18
ST307,panacota,hmmcleaner,69,302,965,964,18
ST307,panacota,hmmcleaner,70,307,965,964,18
ST307,panacota,hmmcleaner,71,311,965,964,18
ST307,panacota,hmmcleaner,72,315,965,964,18
ST307,panacota,hmmcleaner,73,320,965,964,18
ST307,panacota,hmmcleaner,74,324,965,964,17
ST307,panacota,hmmcleaner,75,328,965,964,17
ST307,panacota,hmmcleaner,76,333,965,964,17
ST307,panacota,hmmcleaner,77,337,965,964,17
ST307,panacota,hmmcleaner,78,342,965,965,16
ST307,panacota,hmmcleaner,79,346,965,965,16
ST307,panacota,hmmcleaner,80,350,965,965,15
ST307,panacota,hmmcleaner,81,355,965,965,15
ST307,panacota,hmmcleaner,82,359,965,965,15
ST307,panacota,hmmcleaner,83,364,965,965,15
ST307,panacota,hmmcleaner,84,368,965,965,14
ST307,panacota,hmmcleaner,85,372,965,965,14
ST307,panacota,hmmcleaner,86,377,965,965,14
ST307,panacota,hmmcleaner,87,381,965,965,13
ST307,panacota,hmmcleaner,88,385,965,965,12
ST307,panacota,hmmcleaner,89,390,965,965,11
ST307,panacota,hmmcleaner,90,394,965,965,11
ST307,panacota,hmmcleaner,91,399,965,965,11
ST307,panacota,hmmcleaner,92,403,965,965,10
ST307,panacota,hmmcleaner,93,407,965,965,10
ST307,panacota,hmmcleaner,94,412,965,965,10
ST307,panacota,hmmcleaner,95,416,965,965,10
ST307,panacota,hmmcleaner,96,420,965,965,9
ST307,panacota,hmmcleaner,97,425,965,965,9
ST307,panacota,hmmcleaner,98,429,965,965,9
ST307,panacota,hmmcleaner,99,434,965,965,9
ST307,panacota,hmmcleaner,100,438,965,965,9
ST307,panacota,snippy,1,4,965,729,364
ST307,panacota,snippy,2,9,965,771,382
ST307,panacota,snippy,3,13,965,800,391
ST307,panacota,snippy,4,17,965,818,391
ST307,panacota,snippy,5,22,965,831,388
ST307,panacota,snippy,6,26,965,844,388
ST307,panacota,snippy,7,31,965,861,389
ST307,panacota,snippy,8,35,965,868,388
ST307,panacota,snippy,9,39,965,875,388
ST307,panacota,snippy,10,44,965,882,387
ST307,panacota,snippy,11,48,965,889,386
ST307,panacota,snippy,12,52,965,894,378
ST307,panacota,snippy,13,57,965,906,360
ST307,panacota,snippy,14,61,965,913,331
ST307,panacota,snippy,15,66,965,925,298
ST307,panacota,snippy,16,70,965,938,258
ST307,panacota,snippy,17,74,965,943,226
ST307,panacota,snippy,18,79,965,947,183
ST307,panacota,snippy,19,83,965,956,155
ST307,panacota,snippy,20,87,965,958,128
ST307,panacota,snippy,21,92,965,960,93
ST307,panacota,snippy,22,96,965,962,76
ST307,panacota,snippy,23,101,965,962,55
ST307,panacota,snippy,24,105,965,964,47
ST307,panacota,snippy,25,109,965,965,39
ST307,panacota,snippy,26,114,965,965,28
ST307,panacota,snippy,27,118,965,965,23
ST307,panacota,snippy,28,122,965,965,20
ST307,panacota,snippy,29,127,965,965,18
ST307,panacota,snippy,30,131,965,965,15
ST307,panacota,snippy,31,136,965,965,12
ST307,panacota,snippy,32,140,965,965,10
ST307,panacota,snippy,33,144,965,965,10
ST307,panacota,snippy,34,149,965,965,9
ST307,panacota,snippy,35,153,965,965,6
ST307,panacota,snippy,36,157,965,965,6
ST307,panacota,snippy,37,162,965,965,6
ST307,panacota,snippy,38,166,965,965,6
ST307,panacota,snippy,39,171,965,965,5
ST307,panacota,snippy,40,175,965,965,4
ST307,panacota,snippy,41,179,965,965,4
ST307,panacota,snippy,42,184,965,965,4
ST307,panacota,snippy,43,188,965,965,4
ST307,panacota,snippy,44,192,965,965,4
ST307,panacota,snippy,45,197,965,965,3
ST307,panacota,snippy,46,201,965,965,3
ST307,panacota,snippy,47,205,965,965,3
ST307,panacota,snippy,48,210,965,965,3
ST307,panacota,snippy,49,214,965,965,3
ST307,panacota,snippy,50,219,965,965,2
ST307,panacota,snippy,51,223,965,965,2
ST307,panacota,snippy,52,227,965,965,2
ST307,panacota,snippy,53,232,965,965,2
ST307,panacota,snippy,54,236,965,965,2
ST307,panacota,snippy,55,240,965,965,2
ST307,panacota,snippy,56,245,965,965,2
ST307,panacota,snippy,57,249,965,965,2
ST307,panacota,snippy,58,254,965,965,2
ST307,panacota,snippy,59,258,965,965,2
ST307,panacota,snippy,60,262,965,965,2
ST307,panacota,snippy,61,267,965,965,2
ST307,panacota,snippy,62,271,965,965,2
ST307,panacota,snippy,63,275,965,965,2
ST307,panacota,snippy,64,280,965,965,2
ST307,panacota,snippy,65,284,965,965,2
ST307,panacota,snippy,66,289,965,965,2
ST307,panacota,snippy,67,293,965,965,2
ST307,panacota,snippy,68,297,965,965,2
ST307,panacota,snippy,69,302,965,965,2
ST307,panacota,snippy,70,306,965,965,2
ST307,panacota,snippy,71,310,965,965,2
ST307,panacota,snippy,72,315,965,965,2
ST307,panacota,snippy,73,319,965,965,2
ST307,panacota,snippy,74,324,965,965,2
ST307,panacota,snippy,75,328,965,965,2
ST307,panacota,snippy,76,332,965,965,2
ST307,panacota,snippy,77,337,965,965,2
ST307,panacota,snippy,78,341,965,965,2
ST307,panacota,snippy,79,345,965,965,2
ST307,panacota,snippy,80,350,965,965,2
ST307,panacota,snippy,81,354,965,965,2
ST307,panacota,snippy,82,359,965,965,2
ST307,panacota,snippy,83,363,965,965,2
ST307,panacota,snippy,84,367,965,965,2
ST307,panacota,snippy,85,372,965,965,2
ST307,panacota,snippy,86,376,965,965,2
ST307,panacota,snippy,87,380,965,965,2
ST307,panacota,snippy,88,385,965,965,2
ST307,panacota,snippy,89,389,965,965,2
ST307,panacota,snippy,90,393,965,965,2
ST307,panacota,snippy,91,398,965,965,2
ST307,panacota,snippy,92,402,965,965,2
ST307,panacota,snippy,93,407,965,965,2
ST307,panacota,snippy,94,411,965,965,2
ST307,panacota,snippy,95,415,965,965,2
ST307,panacota,snippy,96,420,965,965,2
ST307,panacota,snippy,97,424,965,965,2
ST307,panacota,snippy,98,428,965,965,2
ST307,panacota,snippy,99,433,965,965,2
ST307,panacota,snippy,100,437,965,965,2
ST307,panacota,subset,1,4,965,714,357
ST307,panacota,subset,2,9,965,729,363
ST307,panacota,subset,3,13,965,753,375
ST307,panacota,subset,4,18,965,778,385
ST307,panacota,subset,5,22,965,785,388
ST307,panacota,subset,6,26,965,806,397
ST307,panacota,subset,7,31,965,822,400
ST307,panacota,subset,8,35,965,834,403
ST307,panacota,subset,9,39,965,844,402
ST307,panacota,subset,10,44,965,855,402
ST307,panacota,subset,11,48,965,869,404
ST307,panacota,subset,12,53,965,881,404
ST307,panacota,subset,13,57,965,892,402
ST307,panacota,subset,14,61,965,901,387
ST307,panacota,subset,15,66,965,906,374
ST307,panacota,subset,16,70,965,914,359
ST307,panacota,subset,17,75,965,922,337
ST307,panacota,subset,18,79,965,925,318
ST307,panacota,subset,19,83,965,929,293
ST307,panacota,subset,20,88,965,935,268
ST307,panacota,subset,21,92,965,936,247
ST307,panacota,subset,22,96,965,940,230
ST307,panacota,subset,23,101,965,946,202
ST307,panacota,subset,24,105,965,949,184
ST307,panacota,subset,25,110,965,951,162
ST307,panacota,subset,26,114,965,952,152
ST307,panacota,subset,27,118,965,953,135
ST307,panacota,subset,28,123,965,953,123
ST307,panacota,subset,29,127,965,953,118
ST307,panacota,subset,30,132,965,954,107
ST307,panacota,subset,31,136,965,955,102
ST307,panacota,subset,32,140,965,955,96
ST307,panacota,subset,33,145,965,956,87
ST307,panacota,subset,34,149,965,956,83
ST307,panacota,subset,35,153,965,956,79
ST307,panacota,subset,36,158,965,956,76
ST307,panacota,subset,37,162,965,957,73
ST307,panacota,subset,38,167,965,957,67
ST307,panacota,subset,39,171,965,957,61
ST307,panacota,subset,40,175,965,957,57
ST307,panacota,subset,41,180,965,958,55
ST307,panacota,subset,42,184,965,958,53
ST307,panacota,subset,43,189,965,958,51
ST307,panacota,subset,44,193,965,958,51
ST307,panacota,subset,45,197,965,958,46
ST307,panacota,subset,46,202,965,958,44
ST307,panacota,subset,47,206,965,958,43
ST307,panacota,subset,48,210,965,961,43
ST307,panacota,subset,49,215,965,961,42
ST307,panacota,subset,50,219,965,961,40
ST307,panacota,subset,51,224,965,961,36
ST307,panacota,subset,52,228,965,961,34
ST307,panacota,subset,53,232,965,961,33
ST307,panacota,subset,54,237,965,961,33
ST307,panacota,subset,55,241,965,961,32
ST307,panacota,subset,56,246,965,961,32
ST307,panacota,subset,57,250,965,961,32
ST307,panacota,subset,58,254,965,961,31
ST307,panacota,subset,59,259,965,961,30
ST307,panacota,subset,60,263,965,961,29
ST307,panacota,subset,61,267,965,961,28
ST307,panacota,subset,62,272,965,961,28
ST307,panacota,subset,63,276,965,961,28
ST307,panacota,subset,64,281,965,961,27
ST307,panacota,subset,65,285,965,961,27
ST307,panacota,subset,66,289,965,961,26
ST307,panacota,subset,67,294,965,961,25
ST307,panacota,subset,68,298,965,961,24
ST307,panacota,subset,69,303,965,963,25
ST307,panacota,subset,70,307,965,963,24
ST307,panacota,subset,71,311,965,963,24
ST307,panacota,subset,72,316,965,963,24
ST307,panacota,subset,73,320,965,963,22
ST307,panacota,subset,74,324,965,963,22
ST307,panacota,subset,75,329,965,963,19
ST307,panacota,subset,76,333,965,963,19
ST307,panacota,subset,77,338,965,963,18
ST307,panacota,subset,78,342,965,963,18
ST307,panacota,subset,79,346,965,963,18
ST307,panacota,subset,80,351,965,963,18
ST307,panacota,subset,81,355,965,963,18
ST307,panacota,subset,82,360,965,963,18
ST307,panacota,subset,83,364,965,963,17
ST307,panacota,subset,84,368,965,963,17
ST307,panacota,subset,85,373,965,963,17
ST307,panacota,subset,86,377,965,963,17
ST307,panacota,subset,87,381,965,963,17
ST307,panacota,subset,88,386,965,963,17
ST307,panacota,subset,89,390,965,964,17
ST307,panacota,subset,90,395,965,964,17
ST307,panacota,subset,91,399,965,964,17
ST307,panacota,subset,92,403,965,964,17
ST307,panacota,subset,93,408,965,964,17
ST307,panacota,subset,94,412,965,964,15
ST307,panacota,subset,95,416,965,964,15
ST307,panacota,subset,96,421,965,964,14
ST307,panacota,subset,97,425,965,964,14
ST307,panacota,subset,98,430,965,964,14
ST307,panacota,subset,99,434,965,964,14
ST307,panacota,subset,100,438,965,964,14
ST307,panacota,treeshrink,1,4,965,672,336
ST307,panacota,treeshrink,2,9,965,710,354
ST307,panacota,treeshrink,3,13,965,745,370
ST307,panacota,treeshrink,4,18,965,768,380
ST307,panacota,treeshrink,5,22,965,788,390
ST307,panacota,treeshrink,6,26,965,806,396
ST307,panacota,treeshrink,7,31,965,826,403
ST307,panacota,treeshrink,8,35,965,833,404
ST307,panacota,treeshrink,9,39,965,846,408
ST307,panacota,treeshrink,10,44,965,856,407
ST307,panacota,treeshrink,11,48,965,870,407
ST307,panacota,treeshrink,12,53,965,884,394
ST307,panacota,treeshrink,13,57,965,892,385
ST307,panacota,treeshrink,14,61,965,899,373
ST307,panacota,treeshrink,15,66,965,911,352
ST307,panacota,treeshrink,16,70,965,918,332
ST307,panacota,treeshrink,17,75,965,925,309
ST307,panacota,treeshrink,18,79,965,933,288
ST307,panacota,treeshrink,19,83,965,937,264
ST307,panacota,treeshrink,20,88,965,943,244
ST307,panacota,treeshrink,21,92,965,946,217
ST307,panacota,treeshrink,22,96,965,950,203
ST307,panacota,treeshrink,23,101,965,950,179
ST307,panacota,treeshrink,24,105,965,951,165
ST307,panacota,treeshrink,25,110,965,952,149
ST307,panacota,treeshrink,26,114,965,952,138
ST307,panacota,treeshrink,27,118,965,953,121
ST307,panacota,treeshrink,28,123,965,954,112
ST307,panacota,treeshrink,29,127,965,954,106
ST307,panacota,treeshrink,30,132,965,956,99
ST307,panacota,treeshrink,31,136,965,958,93
ST307,panacota,treeshrink,32,140,965,958,89
ST307,panacota,treeshrink,33,145,965,958,83
ST307,panacota,treeshrink,34,149,965,959,82
ST307,panacota,treeshrink,35,153,965,959,78
ST307,panacota,treeshrink,36,158,965,959,71
ST307,panacota,treeshrink,37,162,965,959,67
ST307,panacota,treeshrink,38,167,965,960,64
ST307,panacota,treeshrink,39,171,965,960,62
ST307,panacota,treeshrink,40,175,965,960,55
ST307,panacota,treeshrink,41,180,965,960,53
ST307,panacota,treeshrink,42,184,965,960,49
ST307,panacota,treeshrink,43,188,965,961,47
ST307,panacota,treeshrink,44,193,965,961,44
ST307,panacota,treeshrink,45,197,965,962,41
ST307,panacota,treeshrink,46,202,965,962,41
ST307,panacota,treeshrink,47,206,965,962,40
ST307,panacota,treeshrink,48,210,965,962,38
ST307,panacota,treeshrink,49,215,965,962,35
ST307,panacota,treeshrink,50,219,965,962,34
ST307,panacota,treeshrink,51,224,965,962,32
ST307,panacota,treeshrink,52,228,965,962,32
ST307,panacota,treeshrink,53,232,965,962,31
ST307,panacota,treeshrink,54,237,965,962,31
ST307,panacota,treeshrink,55,241,965,962,31
ST307,panacota,treeshrink,56,245,965,962,29
ST307,panacota,treeshrink,57,250,965,962,27
ST307,panacota,treeshrink,58,254,965,962,25
ST307,panacota,treeshrink,59,259,965,962,25
ST307,panacota,treeshrink,60,263,965,962,25
ST307,panacota,treeshrink,61,267,965,962,25
ST307,panacota,treeshrink,62,272,965,962,24
ST307,panacota,treeshrink,63,276,965,962,24
ST307,panacota,treeshrink,64,281,965,962,24
ST307,panacota,treeshrink,65,285,965,962,22
ST307,panacota,treeshrink,66,289,965,962,21
ST307,panacota,treeshrink,67,294,965,962,21
ST307,panacota,treeshrink,68,298,965,962,21
ST307,panacota,treeshrink,69,302,965,962,20
ST307,panacota,treeshrink,70,307,965,962,20
ST307,panacota,treeshrink,71,311,965,962,18
ST307,panacota,treeshrink,72,316,965,962,17
ST307,panacota,treeshrink,73,320,965,962,17
ST307,panacota,treeshrink,74,324,965,962,16
ST307,panacota,treeshrink,75,329,965,964,17
ST307,panacota,treeshrink,76,333,965,964,17
ST307,panacota,treeshrink,77,338,965,964,16
ST307,panacota,treeshrink,78,342,965,964,16
ST307,panacota,treeshrink,79,346,965,964,16
ST307,panacota,treeshrink,80,351,965,964,15
ST307,panacota,treeshrink,81,355,965,964,15
ST307,panacota,treeshrink,82,359,965,964,15
ST307,panacota,treeshrink,83,364,965,964,14
ST307,panacota,treeshrink,84,368,965,964,13
ST307,panacota,treeshrink,85,373,965,964,13
ST307,panacota,treeshrink,86,377,965,964,12
ST307,panacota,treeshrink,87,381,965,964,12
ST307,panacota,treeshrink,88,386,965,964,12
ST307,panacota,treeshrink,89,390,965,964,12
ST307,panacota,treeshrink,90,395,965,964,12
ST307,panacota,treeshrink,91,399,965,964,12
ST307,panacota,treeshrink,92,403,965,964,12
ST307,panacota,treeshrink,93,408,965,964,12
ST307,panacota,treeshrink,94,412,965,965,11
ST307,panacota,treeshrink,95,416,965,965,11
ST307,panacota,treeshrink,96,421,965,965,10
ST307,panacota,treeshrink,97,425,965,965,10
ST307,panacota,treeshrink,98,430,965,965,10
ST307,panacota,treeshrink,99,434,965,965,10
ST307,panacota,treeshrink,100,438,965,965,10
ST307,panacota,trimal,1,4,965,720,360
ST307,panacota,trimal,2,9,965,740,370
ST307,panacota,trimal,3,13,965,770,383
ST307,panacota,trimal,4,17,965,787,390
ST307,panacota,trimal,5,21,965,806,398
ST307,panacota,trimal,6,26,965,815,399
ST307,panacota,trimal,7,30,965,822,402
ST307,panacota,trimal,8,34,965,833,403
ST307,panacota,trimal,9,38,965,837,400
ST307,panacota,trimal,10,43,965,857,407
ST307,panacota,trimal,11,47,965,867,405
ST307,panacota,trimal,12,51,965,880,402
ST307,panacota,trimal,13,55,965,895,395
ST307,panacota,trimal,14,60,965,902,386
ST307,panacota,trimal,15,64,965,907,374
ST307,panacota,trimal,16,68,965,915,360
ST307,panacota,trimal,17,73,965,919,325
ST307,panacota,trimal,18,77,965,923,307
ST307,panacota,trimal,19,81,965,929,282
ST307,panacota,trimal,20,85,965,933,261
ST307,panacota,trimal,21,90,965,937,229
ST307,panacota,trimal,22,94,965,943,209
ST307,panacota,trimal,23,98,965,945,186
ST307,panacota,trimal,24,102,965,948,172
ST307,panacota,trimal,25,107,965,950,155
ST307,panacota,trimal,26,111,965,951,138
ST307,panacota,trimal,27,115,965,951,131
ST307,panacota,trimal,28,119,965,951,117
ST307,panacota,trimal,29,124,965,951,106
ST307,panacota,trimal,30,128,965,953,100
ST307,panacota,trimal,31,132,965,956,94
ST307,panacota,trimal,32,137,965,957,88
ST307,panacota,trimal,33,141,965,957,82
ST307,panacota,trimal,34,145,965,957,77
ST307,panacota,trimal,35,149,965,958,74
ST307,panacota,trimal,36,154,965,958,73
ST307,panacota,trimal,37,158,965,958,67
ST307,panacota,trimal,38,162,965,958,64
ST307,panacota,trimal,39,166,965,958,60
ST307,panacota,trimal,40,171,965,959,55
ST307,panacota,trimal,41,175,965,959,53
ST307,panacota,trimal,42,179,965,959,52
ST307,panacota,trimal,43,184,965,959,50
ST307,panacota,trimal,44,188,965,959,47
ST307,panacota,trimal,45,192,965,959,44
ST307,panacota,trimal,46,196,965,960,41
ST307,panacota,trimal,47,201,965,960,40
ST307,panacota,trimal,48,205,965,960,39
ST307,panacota,trimal,49,209,965,960,37
ST307,panacota,trimal,50,213,965,960,37
ST307,panacota,trimal,51,218,965,960,37
ST307,panacota,trimal,52,222,965,961,35
ST307,panacota,trimal,53,226,965,961,34
ST307,panacota,trimal,54,230,965,961,33
